Buildup_area,Carpet_area,Bathrooms,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
1080.0,912.5902644,1.0,1,35000000.0,11.0,32410.0,3.0,3.0,Very High
560.0,385.0938669,3.0,0,50165.56989,12.0,5360.0,1.0,1.0,Low
760.0,533.1236777,1.0,0,14000000.0,23.0,18420.0,2.0,2.0,Medium
1150.0,749.0,2.0,1,260000.0,9.0,23040.0,2.0,2.0,High
1400.0,1368.002112,1.0,2,57500000.0,12.0,41070.0,3.0,3.0,Very High
650.0,500.0004573,1.0,2,20000000.0,15.0,30770.0,2.0,2.0,High
450.0,447.5249627,1.0,1,12500000.0,11.0,27780.0,1.0,1.0,Medium
800.0,700.0,2.0,2,360000.0,44.0,22500.0,2.0,2.0,Medium
1000.0,854.0,2.0,1,330000.0,20.0,32500.0,2.0,2.0,High
1680.0,1228.34699,1.0,2,40000000.0,9.0,23810.0,3.0,3.0,Very High
1550.0,1200.0,2.0,3,440000.0,20.0,28390.0,3.0,3.0,Very High
700.0,700.0,3.0,1,230000.0,15.0,32280.0,3.0,3.0,High
700.0,460.4286053,1.0,1,54483.5826,10.0,7860.0,1.0,2.0,Low
2750.0,1928.466528,1.0,2,125000000.0,15.0,45450.0,4.0,3.0,Very High
615.0,451.0199704,1.940149623,1,74185.91595,4.0,7320.0,1.0,1.0,Low
1150.0,900.0,1.0,1,27599709.09,10.0,24350.0,2.0,2.0,High
490.0,390.0,2.0,1,0.0,13.0,24490.0,1.0,1.0,Medium
2040.0,1497.69614,1.0,2,90000000.0,7.0,44120.0,5.0,5.0,Very High
1950.0,1655.0,4.0,2,580000.0,20.0,29490.0,4.0,4.0,Very High
802.0,486.0,2.0,1,130000.0,40.0,15590.0,1.0,1.0,Medium
600.0,500.0,1.0,1,6880853.789,6.0,41670.0,1.0,1.0,High
1050.0,650.0131655,1.0,1,17000000.0,15.0,16190.0,2.0,2.0,Medium
350.0,285.0,2.0,0,75000.0,6.0,20570.0,1.0,1.0,Low
585.0,450.0,1.0,0,120000.0,14.0,20680.0,1.0,1.0,Medium
800.0,650.0214703,1.0,1,16500000.0,25.0,20630.0,2.0,2.0,Medium
890.0,618.0,2.0,1,150000.0,23.0,16740.0,2.0,2.0,Medium
650.0,430.0360461,1.0,1,10500000.0,4.0,16150.0,1.0,1.0,Medium
1100.0,707.1414411,1.0,1,180000.0,7.0,15910.0,3.0,3.0,Medium
2590.0,1850.0,4.0,2,550000.0,39.0,21230.0,4.0,4.0,Very High
4500.0,1204.830345,3.0,2,35000000.0,16.22289789,7780.0,3.0,3.0,Very High
1150.0,950.0,3.0,1,290000.0,27.0,24780.0,3.0,3.0,High
1200.0,1366.850535,1.0,1,70000000.0,20.0,58330.0,3.0,2.0,Very High
1150.0,839.5812968,1.0,1,26000000.0,9.0,22610.0,2.0,2.0,High
1150.0,765.0,2.0,1,190000.0,8.0,16090.0,3.0,3.0,Medium
3500.0,1999.996032,2.0,2,110000000.0,55.0,31430.0,4.0,4.0,Very High
1250.0,807.0,2.0,1,200000.0,36.0,15680.0,2.0,2.0,High
1020.0,838.0,3.0,1,0.0,23.0,20000.0,3.0,3.0,High
1400.0,1337.907246,1.0,2,700000.0,12.0,50000.0,3.0,3.0,Very High
850.0,547.0,1.0,1,65824.85112,22.0,6330.0,2.0,2.0,Low
715.0,425.0,1.0,0,79000.0,14.0,5520.0,1.0,1.0,Low
1800.0,1799.986086,1.0,2,62000000.0,8.0,34440.0,3.0,3.0,Very High
500.0,686.0361299,1.0,1,21500000.0,42.0,43000.0,1.0,2.0,High
2100.0,2000.0,6.0,4,1400000.0,13.0,66670.0,6.0,6.0,Very High
1470.0,860.0,2.0,2,570000.0,33.0,38440.0,3.0,3.0,Very High
900.0,699.9986632,1.0,1,16500000.0,14.0,18330.0,2.0,2.0,Medium
3300.0,2300.0,5.0,3,1250000.0,32.0,37880.0,4.0,4.0,Very High
2200.0,1500.0,3.0,2,1600000.0,7.0,72730.0,3.0,3.0,Very High
1655.0,1100.0,3.0,1,350000.0,21.0,20840.0,3.0,3.0,High
1200.0,1190.0,3.0,3,650000.0,71.0,54170.0,3.0,3.0,Very High
550.0,477.3444567,1.0,1,22500000.0,42.0,40910.0,1.0,2.0,High
1590.0,1132.0,3.0,3,470000.0,65.0,29560.0,3.0,3.0,Very High
1100.0,965.0,2.0,2,0.0,44.0,28360.0,3.0,3.0,High
550.0,431.0,2.0,1,140000.0,10.0,25450.0,1.0,1.0,Medium
3800.0,2334.654272,3.0,5,140000000.0,10.0,36840.0,4.0,3.0,Very High
1486.0,1000.0,2.0,2,240000.0,31.0,16420.0,3.0,3.0,High
1250.0,888.0,1.0,1,270000.0,22.0,21600.0,2.0,2.0,High
1150.0,893.7373936,1.0,1,24000000.0,21.0,20870.0,2.0,2.0,High
550.0,400.0,1.0,1,90000.0,15.0,16360.0,1.0,1.0,Low
950.0,813.0,2.0,2,170000.0,17.0,18950.0,2.0,2.0,Medium
600.0,488.3182632,1.0,0,10000000.0,7.0,16670.0,1.0,1.0,Low
1395.0,994.0,1.0,1,310000.0,40.0,22080.0,2.0,2.0,High
687.0,403.0,2.0,0,0.0,12.0,7280.0,1.0,1.0,Low
900.0,518.0,2.0,1,110000.0,27.0,14440.0,2.0,2.0,Medium
1076.0,1076.0,2.0,1,360000.0,42.0,33920.0,3.0,3.0,Very High
675.0,489.9949725,1.0,0,12500000.0,7.0,18520.0,2.0,2.0,Medium
1500.0,1080.0,3.0,2,350000.0,40.0,23330.0,3.0,3.0,Very High
2600.0,2000.0,3.0,2,800000.0,91.0,30770.0,3.0,3.0,Very High
880.0,672.0,1.0,2,100000.0,7.0,5790.0,2.0,2.0,Low
950.0,612.0,2.0,2,0.0,21.0,8630.0,2.0,2.0,Low
900.0,671.9990119,2.0,1,19500000.0,14.0,21670.0,2.0,2.0,High
1100.0,824.5483252,1.0,1,22000000.0,10.0,20000.0,3.0,3.0,High
700.0,528.0073921,1.0,1,16000000.0,12.0,22860.0,2.0,2.0,Medium
900.0,700.0,2.0,1,230000.0,22.0,25000.0,2.0,2.0,High
460.0,460.0,1.0,1,120000.0,12.0,26090.0,1.0,1.0,Medium
1650.0,1105.000115,1.0,1,39000000.0,15.0,23640.0,3.0,3.0,Very High
875.0,649.2636103,1.0,1,14000000.0,8.0,16000.0,2.0,2.0,Medium
1100.0,1100.0,3.0,1,350000.0,8.0,32730.0,3.0,3.0,Very High
1374.0,1427.376149,1.992800128,2,61200000.0,78.0,44550.0,3.0,3.998957156,Very High
670.0,528.7933472,1.0,1,22500000.0,5.0,33580.0,2.0,2.0,High
625.0,568.225459,1.0,1,17000000.0,25.0,27200.0,1.0,2.0,Medium
990.0,734.0,2.0,1,130000.0,16.0,13330.0,2.0,2.0,Medium
1200.0,935.0,2.0,1,320000.0,42.0,26670.0,2.0,2.0,High
585.0,450.0,2.0,1,140000.0,14.0,23930.0,1.0,1.0,Medium
1250.0,1200.0,2.0,1,330000.0,33.0,26400.0,2.0,2.0,High
1130.0,750.0,2.0,1,16954781.0,19.0,15040.0,2.0,2.0,Medium
723.0,723.0,2.0,1,220000.0,40.0,30700.0,2.0,2.0,High
1900.0,1395.626289,1.0,2,65000000.0,61.0,34210.0,4.0,4.0,Very High
490.0,425.8921793,1.0,0,11500000.0,10.0,23470.0,1.0,1.0,Medium
1180.0,912.0,3.0,1,310000.0,13.0,26270.0,3.0,3.0,High
500.0,260.0,1.0,1,26391.35371,14.0,5140.0,1.0,1.0,Low
762.0,445.0,1.0,3,60000.0,15.0,4000.0,1.0,1.0,Low
1025.0,684.0,2.0,1,200000.0,10.0,19510.0,2.0,2.0,High
1000.0,853.0,2.0,1,300000.0,22.0,27500.0,3.0,3.0,High
1700.0,1232.0,2.0,2,400000.0,18.0,23230.0,3.0,3.0,Very High
1345.0,1096.0,3.0,3,310000.0,38.0,23120.0,3.0,3.0,High
1200.0,1228.173501,1.0,3,40000000.0,3.0,33330.0,3.0,2.0,Very High
2013.0,1830.0,3.0,2,480000.0,41.0,23840.0,4.0,4.0,Very High
925.0,720.0,2.0,1,200000.0,27.0,22160.0,2.0,2.0,High
1050.0,1049.585575,1.0,1,37500000.0,54.0,35710.0,2.0,2.0,Very High
855.0,600.0,2.0,1,140000.0,7.0,16960.0,2.0,2.0,Medium
1900.0,1848.0,4.0,1,1250000.0,41.0,65790.0,4.0,4.0,Very High
975.0,1064.137682,1.0,2,45000000.0,8.0,46150.0,2.0,2.0,Very High
950.0,874.6602883,2.0,2,38000000.0,8.0,40000.0,2.0,2.0,Very High
800.0,461.0057543,1.0,1,14500000.0,8.0,18130.0,2.0,2.0,Medium
600.0,448.2297581,1.0,1,12500000.0,10.0,20830.0,1.0,2.0,Medium
1400.0,1060.0,2.0,1,4645140.479,12.0,9290.0,2.0,2.0,Medium
768.0,640.0,2.0,1,240000.0,43.0,31250.0,2.0,2.0,High
1380.0,1082.925714,1.0,1,32800000.0,18.0,23770.0,3.0,4.0,High
980.0,690.0,2.0,1,45503.63591,7.0,9690.0,2.0,2.0,Low
1240.0,1033.0,3.0,2,20669567.9,16.0,28230.0,3.0,3.0,Very High
1435.0,1063.0,2.0,1,250000.0,20.0,18470.0,3.0,3.0,High
5400.0,4550.002119,2.0,5,350000000.0,14.0,64810.0,4.0,4.0,Very High
980.0,746.0,2.0,1,168356.189,23.0,16430.0,2.0,2.0,Medium
1350.0,1132.0,3.0,2,500000.0,60.0,37040.0,3.0,3.0,Very High
800.0,550.0,1.0,1,80004.64424,7.0,5880.0,2.0,2.0,Low
684.0,584.0,2.0,1,0.0,13.0,46930.0,1.0,1.0,High
1470.0,1250.0,3.0,3,59999999.3,36.0,40820.0,3.0,3.0,Very High
1400.0,1218.0,3.0,2,430000.0,16.0,30360.0,3.0,3.0,Very High
570.0,381.0,2.0,1,55492.97412,14.0,6140.0,1.0,1.0,Low
1000.0,650.0976039,1.0,2,17900000.0,8.0,17900.0,2.0,2.0,Medium
1660.0,1250.454741,3.0,3,29640614.99,27.0,35550.0,4.0,5.0,Very High
1650.0,1234.02459,2.0,2,64500000.0,18.0,39090.0,3.0,3.0,Very High
650.0,415.0,2.0,1,54000.0,12.0,4920.0,1.0,1.0,Low
1452.0,987.9965431,1.0,2,24200000.0,11.0,16670.0,3.0,3.0,High
560.0,425.3019574,1.0,1,15000000.0,6.0,26790.0,2.0,1.0,Medium
2600.0,2150.0,4.0,3,5329182.513,65.0,65380.0,4.0,4.0,Very High
715.0,596.0,2.0,1,160000.0,22.0,21680.0,2.0,2.0,Medium
950.0,560.0,2.0,1,240000.0,9.0,24740.0,2.0,2.0,High
500.0,400.0024559,1.0,1,12500000.0,7.0,25000.0,1.0,2.0,Medium
4600.0,2712.905211,2.0,0,1775739.35,33.0,38490.0,5.0,5.0,Very High
652.0,522.0,2.0,1,130000.0,24.0,19170.0,1.0,1.0,Medium
1560.0,784.7257656,1.0,1,21000000.0,7.0,13460.0,3.0,3.0,High
775.0,520.0,2.0,0,150000.0,8.0,19100.0,2.0,2.0,Medium
1300.0,1108.0,2.0,2,0.0,17.0,26380.0,3.0,3.0,High
3000.0,2618.937989,1.0,3,150000000.0,12.0,50000.0,5.0,6.0,Very High
1265.0,974.7847549,1.0,1,37500000.0,12.0,29640.0,3.0,3.0,Very High
970.0,801.6376154,1.0,1,33000000.0,22.0,34020.0,3.0,3.0,High
850.0,770.0021032,1.0,1,27000000.0,7.0,31760.0,2.0,2.0,High
1774.0,1369.151717,1.0,2,57500000.0,9.0,32410.0,4.0,3.0,Very High
600.0,530.0,2.0,1,300000.0,16.0,54170.0,1.0,1.0,High
900.0,750.0,2.0,1,230000.0,20.0,23330.0,2.0,2.0,High
600.0,448.2252091,1.0,1,12500000.0,38.0,20830.0,2.0,2.0,Medium
1250.0,1005.0,2.0,1,290000.0,23.0,23200.0,3.0,3.0,High
2100.0,1750.0,5.0,1,630000.0,17.0,29760.0,5.0,5.0,Very High
600.0,400.0,2.0,0,74000.0,4.0,12330.0,1.0,1.0,Low
670.0,470.0,1.0,1,170000.0,15.0,25370.0,1.0,1.0,Medium
675.0,425.0,2.0,1,53365.72222,11.0,8890.0,1.0,1.0,Low
726.0,726.0,2.0,1,0.0,19.0,28930.0,2.0,2.0,High
650.0,660.9082649,1.0,2,16500000.0,12.0,25380.0,2.0,2.0,Medium
1680.0,1119.0,3.0,2,320000.0,36.0,19050.0,3.0,3.0,High
1309.0,770.0,2.0,1,480766.9903,23.0,17190.0,3.0,3.0,High
700.0,530.0,1.0,1,16654658.51,5.0,26430.0,1.0,1.0,Medium
1850.0,1834.169067,1.0,2,81000000.0,38.0,43780.0,3.0,3.0,Very High
1650.0,820.0,2.0,2,160000.0,15.0,9700.0,2.0,2.0,Medium
650.0,418.0,2.0,1,120000.0,21.0,18150.0,1.0,1.0,Medium
1500.0,1300.0,4.0,2,0.0,44.0,30000.0,4.0,4.0,Very High
600.0,493.6585438,1.0,1,11000000.0,17.0,18330.0,1.0,2.0,Medium
1850.0,1385.281979,3.0,3,40175333.3,23.0,30270.0,3.0,3.0,Very High
1330.0,795.0,2.0,1,220000.0,34.0,16540.0,2.0,2.0,High
747.0,746.0,2.0,1,0.0,14.0,36810.0,2.0,2.0,High
1500.0,1170.0,3.0,2,480000.0,15.0,32000.0,3.0,3.0,Very High
850.0,926.2993518,1.0,1,42000000.0,17.0,49410.0,2.0,2.0,Very High
1782.0,1485.0,2.0,2,720000.0,16.0,40400.0,3.0,3.0,Very High
900.0,687.0,2.0,1,300000.0,25.0,32110.0,2.0,2.0,High
800.0,578.0,2.0,1,16000000.1,15.0,20000.0,2.0,2.0,Medium
875.0,700.0,2.0,1,160000.0,13.0,18860.0,2.0,2.0,Medium
2000.0,1500.0,3.0,1,810000.0,6.0,40500.0,3.0,3.0,Very High
650.0,400.0,2.0,1,120547.005,4.0,11380.0,1.0,1.0,Low
900.0,1079.880345,1.0,2,42500000.0,15.0,47220.0,2.0,2.0,Very High
1250.0,850.0,2.0,1,210000.0,26.0,16000.0,3.0,3.0,High
595.0,325.0,1.0,1,0.0,7.0,4960.0,1.0,1.0,Low
2250.0,1650.0,4.0,2,730000.0,32.0,32440.0,4.0,4.0,Very High
750.0,570.0,1.0,0,0.0,9.0,20670.0,2.0,2.0,Medium
1500.0,1300.016855,2.0,2,69999999.28,15.0,46670.0,3.0,3.0,Very High
950.0,654.0,2.0,1,179947.6533,17.0,18950.0,3.0,3.0,Medium
1300.0,990.0,2.0,1,450000.0,36.0,34190.0,3.0,3.0,Very High
850.0,600.0,2.0,1,90000.0,7.0,5290.0,2.0,2.0,Low
1596.0,1330.0,2.0,2,460000.0,43.0,28820.0,3.0,3.0,Very High
1405.0,1000.0,3.0,1,310000.0,7.0,22060.0,3.0,3.0,High
1000.0,819.1621691,2.0,1,36500000.0,5.0,36500.0,2.0,2.0,Very High
580.0,436.0,1.0,1,1199380.991,7.0,20520.0,1.0,1.0,Medium
530.0,462.791932,3.0,1,48692.80773,14.0,4720.0,1.0,1.0,Low
1050.0,560.0,2.0,1,190000.0,21.0,18480.0,2.0,2.0,High
1200.0,965.0,2.0,1,310000.0,32.0,25830.0,2.0,2.0,High
800.0,600.0,2.0,1,180000.0,23.0,22500.0,2.0,2.0,Medium
610.0,460.0,2.0,1,11199999.35,23.0,18360.0,1.0,1.0,Medium
585.0,480.0,2.0,1,93630.93125,8.0,15380.0,1.0,1.0,Low
800.0,720.0,2.0,1,170000.0,22.0,21250.0,2.0,2.0,Medium
900.0,700.0,2.0,2,100000.0,32.0,11670.0,2.0,2.0,Medium
950.0,800.0,2.0,1,180000.0,17.0,18950.0,2.0,2.0,Medium
980.0,768.0,2.0,1,220000.0,18.0,22450.0,2.0,2.0,High
808.0,703.0,2.0,1,300000.0,16.0,37130.0,2.0,2.0,High
750.0,594.3513295,1.0,1,17000000.0,21.0,22670.0,2.0,2.0,Medium
1750.0,1382.0,4.0,3,360000.0,38.0,20860.0,4.0,4.0,Very High
555.0,397.0,2.0,1,110000.0,8.0,19820.0,1.0,1.0,Medium
950.0,650.0,2.0,1,170000.0,7.0,17890.0,2.0,2.0,Medium
463.0,360.0,1.0,0,120000.0,7.0,25920.0,1.0,1.0,Medium
853.0,682.0,2.0,1,20000.0,15.0,22860.0,2.0,2.0,High
560.0,428.0,2.0,1,100000.0,20.0,19640.0,1.0,1.0,Medium
555.0,470.0,1.0,1,170000.0,43.0,30090.0,1.0,1.0,Medium
450.0,400.0,1.0,1,110000.0,7.0,24000.0,1.0,1.0,Medium
650.0,500.0,1.0,0,150000.0,14.0,17690.0,1.0,1.0,Medium
850.0,560.0,2.0,2,23156.23627,22.0,9410.0,2.0,2.0,Low
587.0,428.2259835,1.0,1,10500000.0,23.0,17890.0,1.0,2.0,Medium
930.0,710.0,2.0,1,150000.0,17.0,16130.0,2.0,2.0,Medium
1500.0,1132.0,3.0,3,470000.0,53.0,31000.0,3.0,3.0,Very High
410.0,579.576572,1.0,1,94393.76984,24.0,12800.0,1.0,1.0,Low
2195.0,1400.0,4.0,3,4158919.518,55.0,34620.0,3.0,3.0,Very High
1250.0,810.0,2.0,2,160000.0,16.0,13200.0,2.0,2.0,Medium
1550.0,1075.0,3.0,1,300000.0,16.0,20000.0,3.0,3.0,High
6200.0,5844.55976,1.0,4,450000000.0,10.0,72580.0,4.0,4.0,Very High
500.0,230.0,2.0,1,51000.0,14.0,5100.0,1.0,1.0,Low
1386.0,1260.0,2.0,2,430000.0,40.0,30660.0,3.0,3.0,Very High
730.0,490.0,2.0,1,64000.0,8.0,8970.0,1.0,1.0,Low
800.0,579.7918226,1.0,2,14000000.0,7.0,17500.0,2.0,2.0,Medium
860.0,700.0,2.0,2,160000.0,8.0,18720.0,2.0,2.0,Medium
1400.0,806.9555507,1.0,1,72639.42654,13.72641456,5000.0,2.0,2.0,Low
1060.0,948.8511475,1.0,1,27000000.0,15.0,25470.0,2.0,2.0,High
845.0,770.4001179,3.0,1,106421.7164,14.0,12430.0,3.0,3.0,Medium
820.0,669.6574455,1.0,1,19000000.0,15.0,23170.0,2.0,2.0,Medium
1650.0,1071.147449,1.0,1,43000000.0,18.0,26060.0,3.0,3.0,Very High
960.0,924.2599175,1.0,1,28000000.0,18.0,29170.0,2.0,2.0,High
1023.0,620.0,2.0,1,0.0,22.0,15420.0,2.0,2.0,Medium
1395.0,1012.0,3.0,1,190000.0,16.0,13260.0,3.0,3.0,Medium
710.0,570.0,2.0,2,200000.0,70.0,28170.0,2.0,2.0,High
989.0,889.0,3.0,1,0.0,36.0,30330.0,3.0,3.0,High
1750.0,777.4083526,1.0,1,21000000.0,8.166492783,12000.0,2.0,2.0,High
975.0,630.0,2.0,1,200000.0,20.0,20510.0,2.0,2.0,High
1790.0,1393.0,4.0,3,690000.0,62.0,38550.0,4.0,4.0,Very High
1146.0,955.0,1.0,1,300000.0,43.0,25740.0,2.0,2.0,High
640.0,380.5817,2.0,1,39992.88965,7.0,4840.0,1.0,1.0,Low
1950.0,1275.0,3.0,1,380000.0,27.0,19230.0,3.0,3.0,Very High
750.0,520.0,2.0,1,0.0,16.0,9050.0,1.0,1.0,Low
700.0,687.4747934,1.0,1,11300000.0,15.0,16140.0,1.0,2.0,Medium
1050.0,1407.53083,1.0,1,62500000.0,7.0,59520.0,3.0,3.0,Very High
1100.0,800.0,2.0,1,330000.0,23.0,29550.0,2.0,2.0,High
1440.0,1200.0,3.0,2,380000.0,12.0,26390.0,4.0,4.0,Very High
1250.0,1025.0,3.0,1,440000.0,33.0,35200.0,3.0,3.0,Very High
920.0,800.0,2.0,1,300000.0,15.0,32060.0,2.0,2.0,High
1050.0,750.0,2.0,1,1096089.658,14.0,10910.0,2.0,2.0,Medium
1025.0,800.0,2.0,1,260000.0,22.0,25850.0,2.0,2.0,High
500.0,260.0,1.0,1,26391.35371,14.0,5140.0,1.0,1.0,Low
765.0,629.1614643,1.0,1,22500000.0,17.0,29410.0,1.0,2.0,High
525.0,746.8584789,1.0,0,22000000.0,7.0,41900.0,1.0,1.0,High
1500.0,880.0,2.0,2,281893.1313,12.0,18710.0,3.0,3.0,High
750.0,504.0,2.0,0,140000.0,18.0,19330.0,1.0,1.0,Medium
1080.0,950.0,3.0,2,300000.0,6.0,28700.0,3.0,3.0,High
4640.0,2900.0,4.0,6,0.0,60.0,19400.0,6.0,6.0,Very High
864.0,720.0,2.0,1,300000.0,23.0,37040.0,3.0,3.0,High
1150.0,723.0,2.0,1,210000.0,50.0,18260.0,2.0,2.0,High
2268.0,1680.0,3.0,2,360000.0,53.0,15870.0,3.0,3.0,Very High
750.0,548.1543711,1.0,2,389.0362855,3.0,7730.0,2.0,2.0,Low
590.0,380.5852035,2.0,1,63878.34829,7.0,5420.0,1.0,1.0,Low
1135.0,685.0,2.0,1,210000.0,18.0,18500.0,2.0,2.0,High
575.0,440.0,1.0,0,130000.0,7.0,21740.0,1.0,1.0,Medium
1305.0,1093.0,3.0,3,330000.0,39.0,23400.0,3.0,3.0,High
537.0,435.7990708,1.0,1,92000.00336,6.0,17130.0,1.0,1.0,Low
450.0,405.0,2.0,0,120000.0,9.0,22000.0,1.0,1.0,Low
2000.0,1700.0,3.0,3,730000.0,7.0,36250.0,4.0,4.0,Very High
1100.0,730.0,2.0,1,199996.1063,7.0,17820.0,2.0,2.0,High
1050.0,865.0,3.0,2,240000.0,23.0,22860.0,3.0,3.0,High
1150.0,850.0,2.0,0,200000.0,11.0,17390.0,3.0,3.0,High
850.0,547.0,1.0,2,80297.99226,22.0,6240.0,2.0,2.0,Low
705.0,603.5442529,1.0,1,25000000.0,7.0,35460.0,2.0,2.0,High
650.0,549.0,2.0,1,98000.0,12.0,7540.0,2.0,2.0,Low
725.0,513.9998849,1.0,1,12000000.0,18.0,16550.0,1.0,2.0,Medium
1500.0,1341.0,4.0,2,400000.0,22.0,28600.0,4.0,4.0,Very High
580.0,450.0,2.0,1,93000.0,8.0,16030.0,1.0,1.0,Low
1350.0,1116.0,2.0,2,0.0,38.0,30740.0,3.0,3.0,Very High
696.0,655.1010155,1.0,1,16500000.0,23.0,23710.0,2.0,2.0,Medium
1075.0,810.0,2.0,1,230000.0,10.0,17210.0,2.0,2.0,Medium
980.0,730.0,2.0,2,240000.0,20.0,24490.0,2.0,2.0,High
630.0,430.0,2.0,2,0.0,7.0,5400.0,1.0,1.0,Low
610.0,390.5150769,2.0,1,71998.36124,11.0,5900.0,1.0,1.0,Low
650.0,592.958114,1.0,1,13000000.0,16.0,20000.0,1.0,1.0,Medium
913.0,775.0,2.0,1,258298.9208,36.0,29020.0,2.0,2.0,High
1000.0,750.0,2.0,1,210000.0,22.0,20900.0,2.0,2.0,High
600.0,415.0,2.0,1,85000.0,7.0,14170.0,1.0,1.0,Low
1000.0,730.0,2.0,1,260000.0,9.0,26000.0,2.0,2.0,High
984.0,820.0,3.0,2,300000.0,54.0,30280.0,3.0,3.0,High
595.0,416.0,1.0,1,14271.79424,7.0,5040.0,1.0,1.0,Low
760.0,549.5013052,2.0,2,21547.61337,7.0,9470.0,1.0,2.0,Low
750.0,650.0,2.0,1,230000.0,21.0,31330.0,2.0,2.0,High
900.0,750.0,2.0,1,160000.0,20.0,18330.0,2.0,2.0,Medium
700.0,630.0,2.0,1,150000.0,30.0,21430.0,2.0,2.0,Medium
595.0,390.0,1.0,2,0.0,7.0,4790.0,1.0,1.0,Low
530.0,461.0,2.0,1,130000.0,22.0,24530.0,1.0,1.0,Medium
990.0,675.0,2.0,1,160000.0,8.0,15660.0,2.0,2.0,Medium
1100.0,723.3795244,1.0,2,18000000.0,9.0,16360.0,2.0,2.0,Medium
1100.0,825.0,2.0,1,460000.0,72.0,41820.0,2.0,2.0,Very High
920.0,555.0,2.0,2,88000.0,15.0,4780.0,2.0,2.0,Low
1550.0,1020.0,3.0,2,250000.0,36.0,16000.0,3.0,3.0,High
2400.0,2000.0,3.0,4,650000.0,16.29726142,27080.0,4.0,4.0,Very High
1200.0,850.0,2.0,0,190000.0,11.0,16250.0,3.0,3.0,High
578.0,407.0,2.0,1,140000.0,19.0,24220.0,1.0,1.0,Medium
1150.0,983.8068285,1.0,1,32500000.0,16.0,28260.0,3.0,3.0,High
900.0,751.0015105,1.0,1,23500000.0,15.0,26110.0,2.0,2.0,High
1550.0,1202.0,3.0,2,350000.0,40.0,22580.0,3.0,3.0,Very High
850.0,770.0,2.0,1,190000.0,15.0,22350.0,2.0,2.0,Medium
585.0,430.8466523,1.0,1,10500000.0,7.0,17950.0,1.0,1.0,Medium
1380.0,1105.037724,1.0,2,39500000.0,7.0,28620.0,4.0,4.0,Very High
650.0,470.0,2.0,1,0.0,35.0,34620.0,1.0,1.0,High
665.0,518.0,2.0,1,110000.0,7.0,18800.0,2.0,2.0,Medium
827.0,736.0152274,1.0,1,24100000.0,10.0,29080.0,3.0,2.0,High
1200.0,1228.173509,1.0,1,40000000.0,35.0,33330.0,3.0,2.0,Very High
995.0,764.0,2.0,1,260000.0,14.0,26630.0,2.0,2.0,High
1350.0,1127.0,3.0,2,350000.0,20.0,25930.0,3.0,3.0,Very High
1070.0,710.005196,2.0,1,9075782.617,12.0,12620.0,2.0,2.0,Medium
1800.0,1200.0,3.0,1,340000.0,26.0,18890.0,3.0,3.0,High
700.0,410.0,2.0,1,84000.0,17.0,12000.0,1.0,1.0,Low
550.0,445.0,2.0,1,120000.0,25.0,21450.0,1.0,1.0,Medium
2010.0,1451.0,4.0,2,450000.0,60.0,22390.0,3.0,3.0,Very High
1210.0,741.0,3.0,1,140000.0,19.0,11820.0,3.0,3.0,Medium
880.0,593.141414,1.0,1,83783.69198,4.0,6820.0,2.0,1.0,Low
1120.0,766.0,2.0,1,210000.0,17.0,19200.0,2.0,2.0,High
751.0,630.6422763,1.0,1,17500000.72,15.0,23270.0,2.0,3.0,Medium
600.0,493.6561538,1.0,0,11000000.0,21.0,18330.0,1.0,1.0,Medium
585.0,478.9727963,1.0,1,11000000.0,8.0,18800.0,1.0,2.0,Medium
1068.0,968.0,3.0,1,0.0,31.0,20600.0,3.0,3.0,High
705.0,611.7657333,1.0,1,0.0,31.0,19570.0,2.0,2.0,Medium
700.0,899.0451148,1.0,1,30000000.0,3.0,42860.0,2.0,2.0,High
550.0,405.6620844,1.0,1,90175.78513,18.0,16360.0,1.0,2.0,Low
953.0,537.0,2.0,1,160000.0,28.0,16680.0,2.0,2.0,Medium
1560.0,1094.0,3.0,2,450000.0,61.0,28850.0,3.0,3.0,Very High
1660.0,1221.488556,1.0,2,245660.704,40.0,18670.0,3.0,3.0,High
1100.0,1382.196833,1.0,2,55000000.0,12.0,50000.0,3.0,3.0,Very High
1200.0,900.0,2.0,1,400000.0,36.0,33750.0,2.0,2.0,Very High
1050.0,770.0,2.0,1,12192903.52,25.0,11620.0,2.0,2.0,Medium
1255.0,850.0,2.0,1,280000.0,19.0,21910.0,3.0,3.0,High
564.0,500.0,2.0,2,160000.0,22.0,27840.0,2.0,2.0,Medium
1775.0,1367.0,2.0,2,330000.0,38.0,23100.0,3.0,3.0,Very High
1550.0,1350.0,3.0,2,600000.0,22.0,41940.0,3.0,3.0,Very High
2450.0,1750.0,5.0,1,630000.0,17.0,25510.0,5.0,5.0,Very High
261.0,200.0,1.0,1,0.0,15.0,11490.0,1.0,1.0,Low
1000.0,980.0,3.0,1,1110000.0,12.0,55600.0,3.0,3.0,Very High
1000.0,853.9566818,1.0,1,24000000.0,7.0,24000.0,2.0,2.0,High
2300.0,2200.0,4.0,2,1650000.0,7.0,71740.0,4.0,4.0,Very High
850.0,680.0,2.0,1,19312641.1,15.0,23530.0,2.0,2.0,High
750.0,466.0,1.0,1,140000.0,22.0,18670.0,1.0,1.0,Medium
850.0,750.0,2.0,1,13216175.76,22.0,37060.0,2.0,2.0,High
